,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_epochs,param_hidden_layers,param_learning_rate,param_mini_batch_size,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,ID
227,269.3830400307973,27.624050804504833,0.18258269627888998,0.008265488318409332,250,"[100, 50, 20]",0.001,62,"{'epochs': 250, 'hidden_layers': [100, 50, 20], 'learning_rate': 0.001, 'mini_batch_size': 62}",0.021492434416938377,0.01907854767941697,0.021384616346468488,0.020651866147607945,0.0011133745808256574,253,0.023133923231294706,0.023826272735036236,0.021859141090406875,0.022939779018912605,0.0008147272378846199,228
228,122.56285103162129,16.33904839628716,0.22540807723999023,0.0311668842324418,250,"[100, 50, 20]",0.003,32,"{'epochs': 250, 'hidden_layers': [100, 50, 20], 'learning_rate': 0.003, 'mini_batch_size': 32}",0.022339734063694938,0.0206649938798108,0.023461725727267124,0.022155484556924288,0.0011491701838582007,103,0.02342599485080532,0.025338377973589843,0.02401963894699488,0.024261337257130016,0.0007992145548054892,229
229,126.81093764305115,21.69056819689266,0.2025123437245687,0.012596163221497633,250,"[100, 50, 20]",0.003,42,"{'epochs': 250, 'hidden_layers': [100, 50, 20], 'learning_rate': 0.003, 'mini_batch_size': 42}",0.022907065035374652,0.019972239740810194,0.022773029577659365,0.021884111451281402,0.001353004423238968,121,0.024724262303604028,0.02476227776903628,0.023195640449213073,0.02422739350728446,0.0007297246391768844,230
230,136.4420666694641,57.39219908396242,0.19103829065958658,0.023615485677022888,250,"[100, 50, 20]",0.003,52,"{'epochs': 250, 'hidden_layers': [100, 50, 20], 'learning_rate': 0.003, 'mini_batch_size': 52}",0.0209627624225176,0.019304751669961928,0.02394384269362637,0.021403785595368634,0.001919403980528799,163,0.022150908557084015,0.023962218437243776,0.02491623599177939,0.023676454328702395,0.0011468812201117615,231
231,141.05627497037253,35.267517931387275,0.21173270543416342,0.014396332557554516,250,"[100, 50, 20]",0.003,62,"{'epochs': 250, 'hidden_layers': [100, 50, 20], 'learning_rate': 0.003, 'mini_batch_size': 62}",0.022301871038787113,0.01896226945986268,0.023558588801327218,0.02160757643332567,0.0019395998937168971,139,0.02392820868568335,0.0238148451886383,0.02435835371946249,0.02403380253126138,0.00023411240311388106,232
232,147.52118333180746,46.76905070354592,0.19119795163472494,0.014172736160968822,250,"[100, 50, 20]",0.005,32,"{'epochs': 250, 'hidden_layers': [100, 50, 20], 'learning_rate': 0.005, 'mini_batch_size': 32}",0.022363276501552454,0.021453238478878034,0.02615251093522708,0.023323008638552523,0.002034961872835826,13,0.02356245976924054,0.02659165724024748,0.02807971936848863,0.02607794545932555,0.001879598080644413,233
233,145.73863172531128,17.831439528007945,0.20252394676208496,0.019249149307750513,250,"[100, 50, 20]",0.005,42,"{'epochs': 250, 'hidden_layers': [100, 50, 20], 'learning_rate': 0.005, 'mini_batch_size': 42}",0.023580185046351954,0.021004000807358758,0.023535517889988977,0.022706567914566562,0.0012040348429686613,37,0.02524385562365672,0.025890660421382883,0.024697504158427863,0.02527734006782249,0.00048767911099958266,234
234,98.62442008654277,19.905786466883107,0.21410290400187174,0.022715443632660325,250,"[100, 50, 20]",0.005,52,"{'epochs': 250, 'hidden_layers': [100, 50, 20], 'learning_rate': 0.005, 'mini_batch_size': 52}",0.022333555911583813,0.020694591128321393,0.023125389438856114,0.022051178826253775,0.0010122574509034185,115,0.023489180769652784,0.025638948379191673,0.023733233618922545,0.024287120922589,0.0009610648790544127,235
235,101.87193830808003,21.502277952004054,0.2079754670461019,0.023088463716471688,250,"[100, 50, 20]",0.005,62,"{'epochs': 250, 'hidden_layers': [100, 50, 20], 'learning_rate': 0.005, 'mini_batch_size': 62}",0.021833578431540768,0.02023260835694285,0.02358156552832169,0.02188258410560177,0.0013676451052813548,127,0.0229894976022319,0.02512108053437001,0.024633037236245325,0.024247871790949078,0.0009118390809542793,236
236,124.25038560231526,22.814321276733175,0.19669620196024576,0.02531731390484382,250,"[100, 50, 20]",0.009,32,"{'epochs': 250, 'hidden_layers': [100, 50, 20], 'learning_rate': 0.009, 'mini_batch_size': 32}",0.02330846337098491,0.021943415890269158,0.02437375770749539,0.02320854565624982,0.0009946952630254958,19,0.025276754375765265,0.027111142863205595,0.025781253946450033,0.02605638372847363,0.0007737431005317248,237
